order_id,order_date,product,category,quantity,sales,region
ORD101616,2025-08-05,Electronics,Electronics,2.0,2400.0,Nigeria
ORD101617,2025-08-11,Groceries,Groceries,4.0,2000.0,United States
ORD101618,2024-12-29,Home,Home,-1.0,-2500.0,Nigeria
ORD101619,2025-09-08,Electronics,Electronics,2.0,2400.0,United Kingdom
ORD101620,2025-06-29,Electronics,Electronics,4.0,10000.0,Nigeria
ORD101621,2025-07-05,Electronics,Electronics,5.0,,United Kingdom
ORD101622,2024-07-20,Groceries,Groceries,2.0,3000.0,Nigeria
ORD101623,2025-05-25,Fashion,Fashion,5.0,7500.0,nigeria
ORD101624,2024-04-16,electronics,electronics,2.0,2400.0,nigeria
ORD101625,2024-10-13,electronics,electronics,,,United Kingdom
ORD101626,2024-04-09,electronics,electronics,5.0,,USA
ORD101627,2025-08-08,Electronics,Electronics,2.0,,Ghana
ORD101628,2024-09-28,Fashion,Fashion,2.0,1000.0,United States
ORD101629,,Groceries,Groceries,1.0,2500.0,Nigeria
ORD101630,2024-06-20,Home,Home,1.0,,United States
ORD101631,2024-09-27,electronics,electronics,1.0,1500.0,United States
ORD101632,2024-11-04,electronics,electronics,-1.0,-499.99,USA
ORD101633,2025-02-13,Fashion,Fashion,5.0,2499.95,United Kingdom
ORD101634,2025-02-04,Fashion,Fashion,5.0,6000.0,Nigeria
ORD101635,2024-05-06,Groceries,Groceries,1.0,499.99,Nigeria
ORD101636,2024-04-19,Electronics,Electronics,5.0,2500.0,United Kingdom
ORD101637,2026-02-06,electronics,electronics,1.0,500.0,nigeria
ORD101638,2026-01-22,Electronics,Electronics,2.0,1000.0,United Kingdom
ORD101639,2024-07-12,Groceries,Groceries,2.0,1000.0,USA
ORD101640,,electronics,electronics,2.0,3000.0,nigeria
ORD101641,2024-04-04,Electronics,Electronics,,,Turkey
ORD101642,2024-12-07,Fashion,Fashion,3.0,1500.0,United Kingdom
ORD101643,2025-06-20,electronics,electronics,1.0,1500.0,Ghana
ORD101644,2025-08-17,Groceries,Groceries,2.0,1000.0,Nigeria
ORD101645,2025-01-09,Electronics,Electronics,4.0,2000.0,United States
ORD101646,2026-02-17,Electronics,Electronics,1.0,1500.0,United Kingdom
ORD101647,2024-06-20,Electronics,Electronics,1.0,1500.0,nigeria
ORD101648,2025-01-14,electronics,electronics,4.0,2000.0,United Kingdom
ORD101649,2024-02-25,Groceries,Groceries,2.0,1000.0,United States
ORD101650,2025-09-07,Groceries,Groceries,3.0,4500.0,Nigeria
ORD101651,2024-07-31,Electronics,Electronics,3.0,,United States
ORD101652,,Home,Home,3.0,7500.0,USA
ORD101653,2024-02-20,Home,Home,3.0,1500.0,United States
ORD101654,2024-04-15,electronics,electronics,1.0,1200.0,Turkey
ORD101655,2025-01-11,Electronics,Electronics,,,USA
ORD101656,2025-04-02,Groceries,Groceries,4.0,2000.0,Nigeria
ORD101657,,Electronics,Electronics,-1.0,-1500.0,Ghana
ORD101658,2025-12-24,Electronics,Electronics,1.0,500.0,Turkey
ORD101659,2024-04-24,Electronics,Electronics,3.0,4500.0,Nigeria
ORD101660,2025-09-20,Electronics,Electronics,3.0,1500.0,Ghana
ORD101661,2024-09-06,electronics,electronics,1.0,,nigeria
ORD101662,2024-12-25,Groceries,Groceries,2.0,2400.0,nigeria
ORD101663,2024-07-23,Home,Home,3.0,1500.0,Nigeria
ORD101664,,Groceries,Groceries,-1.0,-500.0,Nigeria
ORD101665,2025-01-25,Electronics,Electronics,1.0,1200.0,USA
ORD101666,2025-10-12,Groceries,Groceries,4.0,10000.0,United States
ORD101667,2024-11-07,Fashion,Fashion,5.0,2500.0,United States
ORD101668,2024-08-23,Home,Home,,,United Kingdom
ORD101669,2025-12-19,Fashion,Fashion,5.0,6000.0,Turkey
ORD101670,2025-04-06,Fashion,Fashion,1.0,500.0,Ghana
ORD101671,2026-02-13,Electronics,Electronics,1.0,499.99,United States
ORD101672,2024-06-13,Groceries,Groceries,1.0,500.0,Turkey
ORD101673,2024-07-28,Groceries,Groceries,1.0,,Ghana
ORD101674,,Fashion,Fashion,2.0,3000.0,United States
ORD101675,2024-10-12,electronics,electronics,4.0,1999.96,Ghana
ORD101676,2025-09-28,Electronics,Electronics,2.0,,USA
ORD101677,2025-01-25,Home,Home,1.0,499.99,Nigeria
ORD101678,2024-02-22,Groceries,Groceries,2.0,999.98,Turkey
ORD101679,2025-02-03,Home,Home,4.0,2000.0,United States
ORD101680,2025-06-19,Electronics,Electronics,2.0,,United Kingdom
ORD101681,2025-09-06,Fashion,Fashion,3.0,3600.0,Nigeria
ORD101682,,Groceries,Groceries,1.0,1200.0,USA
ORD101683,2025-10-03,electronics,electronics,2.0,3000.0,United States
ORD101684,2025-10-29,Electronics,Electronics,2.0,3000.0,Turkey
ORD101685,2024-07-10,electronics,electronics,1.0,2500.0,Nigeria
ORD101686,2024-03-02,Electronics,Electronics,3.0,1500.0,Ghana
ORD101687,2024-11-03,electronics,electronics,-1.0,-1500.0,USA
ORD101688,2025-10-26,Groceries,Groceries,3.0,1500.0,Nigeria
ORD101689,2024-10-07,Fashion,Fashion,1.0,1500.0,Ghana
ORD101690,2025-02-15,Groceries,Groceries,1.0,499.99,Nigeria
ORD101691,2025-12-10,electronics,electronics,2.0,3000.0,Ghana
ORD101692,2025-06-15,electronics,electronics,1.0,500.0,United Kingdom
ORD101693,2025-08-06,Groceries,Groceries,1.0,,nigeria
ORD101694,2025-08-18,electronics,electronics,2.0,2400.0,United States
ORD101695,2024-03-12,Groceries,Groceries,1.0,,USA
ORD101696,2025-11-19,electronics,electronics,1.0,499.99,Turkey
ORD101697,2025-10-03,Electronics,Electronics,3.0,,USA
ORD101698,2025-04-04,Home,Home,1.0,,Nigeria
ORD101699,2025-11-12,Electronics,Electronics,5.0,2500.0,nigeria
ORD101700,2025-03-03,Groceries,Groceries,5.0,12500.0,Turkey
ORD101701,2025-08-13,Home,Home,1.0,499.99,USA
ORD101702,2026-02-03,Electronics,Electronics,3.0,,Nigeria
ORD101703,2024-10-20,Groceries,Groceries,5.0,,Nigeria
ORD101704,2024-09-07,electronics,electronics,4.0,1999.96,Nigeria
ORD101705,2026-01-31,Home,Home,,,Nigeria
ORD101706,2024-11-21,Groceries,Groceries,5.0,,Nigeria
ORD101707,2025-12-19,Electronics,Electronics,1.0,1500.0,United States
ORD101708,2024-08-20,Electronics,Electronics,4.0,2000.0,United States
ORD101709,2025-05-09,Electronics,Electronics,2.0,1000.0,Nigeria
ORD101710,2025-11-23,Fashion,Fashion,3.0,3600.0,Turkey
ORD101711,2024-09-10,Home,Home,4.0,10000.0,Nigeria
ORD101712,2024-11-06,Groceries,Groceries,,,USA
ORD101713,2024-12-10,Electronics,Electronics,3.0,3600.0,Ghana
ORD101714,2025-07-03,Fashion,Fashion,3.0,3600.0,Nigeria
ORD101715,2024-07-19,electronics,electronics,2.0,5000.0,Nigeria
ORD101716,2025-11-02,Groceries,Groceries,-1.0,-500.0,Nigeria
ORD101717,2025-04-24,electronics,electronics,1.0,2500.0,Nigeria
ORD101718,2024-07-22,Electronics,Electronics,4.0,10000.0,United Kingdom
ORD101719,2025-04-25,electronics,electronics,1.0,500.0,Ghana
ORD101720,2025-06-20,Fashion,Fashion,3.0,1500.0,Nigeria
ORD101721,2024-12-17,Fashion,Fashion,2.0,1000.0,Ghana
ORD101722,2024-04-10,Fashion,Fashion,3.0,1500.0,Ghana
ORD101723,2024-11-27,Groceries,Groceries,5.0,6000.0,Ghana
ORD101724,2024-06-27,Electronics,Electronics,1.0,499.99,Turkey
ORD101725,2024-03-11,Electronics,Electronics,1.0,1500.0,Nigeria
ORD101726,2025-03-17,Electronics,Electronics,1.0,499.99,United States
ORD101727,2025-06-08,Electronics,Electronics,2.0,5000.0,Nigeria
ORD101728,2024-12-13,Fashion,Fashion,1.0,2500.0,United States
ORD101729,2024-04-30,electronics,electronics,2.0,3000.0,Turkey
ORD101730,2025-10-29,Groceries,Groceries,5.0,7500.0,Ghana
ORD101731,2024-08-08,Electronics,Electronics,2.0,1000.0,Nigeria
ORD101732,2024-10-02,Home,Home,2.0,5000.0,United States
ORD101733,2025-01-14,Groceries,Groceries,-1.0,-1200.0,USA
ORD101734,2024-04-14,Fashion,Fashion,1.0,,Turkey
ORD101735,2024-12-16,electronics,electronics,-1.0,-499.99,United States
ORD101736,2024-11-12,Fashion,Fashion,2.0,5000.0,United Kingdom
ORD101737,2024-05-05,Fashion,Fashion,,,Ghana
ORD101738,2025-06-15,electronics,electronics,2.0,,Ghana
ORD101739,2025-04-27,Fashion,Fashion,2.0,1000.0,nigeria
ORD101740,2024-05-01,electronics,electronics,4.0,10000.0,nigeria
ORD101741,2024-02-25,Groceries,Groceries,1.0,500.0,United States
ORD101742,2025-07-19,electronics,electronics,5.0,2500.0,Turkey
ORD101743,2024-02-19,Home,Home,4.0,2000.0,nigeria
ORD101744,2024-08-30,Fashion,Fashion,5.0,,United Kingdom
ORD101745,2024-11-18,Groceries,Groceries,1.0,499.99,USA
ORD101746,2024-08-17,Fashion,Fashion,3.0,1499.97,United Kingdom
ORD101747,2025-11-05,electronics,electronics,2.0,1000.0,United States
ORD101748,2025-05-06,Electronics,Electronics,1.0,1500.0,Turkey
ORD101749,2025-10-14,Fashion,Fashion,1.0,2500.0,United Kingdom
ORD101750,2025-05-07,electronics,electronics,2.0,3000.0,nigeria
ORD101751,2024-11-07,Electronics,Electronics,,,Turkey
ORD101752,,Home,Home,4.0,10000.0,United States
ORD101753,2024-09-19,electronics,electronics,1.0,500.0,Turkey
ORD101754,,Fashion,Fashion,4.0,4800.0,nigeria
ORD101755,,electronics,electronics,5.0,6000.0,United States
ORD101756,2025-04-26,Electronics,Electronics,1.0,1500.0,Ghana
ORD101757,2025-02-21,Electronics,Electronics,1.0,1200.0,nigeria
ORD101758,2025-07-12,Fashion,Fashion,2.0,3000.0,Nigeria
ORD101759,2026-01-24,Fashion,Fashion,5.0,7500.0,United States
ORD101760,2024-07-12,Home,Home,1.0,500.0,Nigeria
ORD101761,,Fashion,Fashion,2.0,1000.0,Turkey
ORD101762,2024-11-26,Electronics,Electronics,1.0,499.99,USA
ORD101763,2025-12-12,Electronics,Electronics,1.0,1200.0,USA
ORD101764,2025-02-22,Groceries,Groceries,1.0,499.99,Ghana
ORD101765,2024-02-26,Groceries,Groceries,2.0,1000.0,nigeria
ORD101766,2024-11-04,electronics,electronics,5.0,2499.95,United Kingdom
ORD101767,2024-12-14,Home,Home,1.0,500.0,Nigeria
ORD101768,2025-12-24,electronics,electronics,3.0,1500.0,Nigeria
ORD101769,2025-12-29,Fashion,Fashion,,,United Kingdom
ORD101770,2024-12-04,Groceries,Groceries,1.0,1500.0,Ghana
ORD101771,2026-01-21,Electronics,Electronics,2.0,5000.0,nigeria
ORD101772,2025-11-16,Groceries,Groceries,,,USA
ORD101773,2025-08-29,Electronics,Electronics,5.0,,United States
ORD101774,2024-08-04,Groceries,Groceries,5.0,2499.95,United Kingdom
ORD101775,2024-02-20,electronics,electronics,,,Nigeria
ORD101776,,electronics,electronics,2.0,999.98,Ghana
ORD101777,2025-09-02,Home,Home,2.0,999.98,nigeria
ORD101778,2025-03-30,Electronics,Electronics,1.0,500.0,United States
ORD101779,2024-04-13,Electronics,Electronics,3.0,4500.0,Ghana
ORD101780,2024-07-28,Fashion,Fashion,2.0,999.98,United States
ORD101781,2025-04-21,Groceries,Groceries,5.0,6000.0,United States
ORD101782,2024-06-19,Groceries,Groceries,3.0,4500.0,United States
ORD101783,2024-03-18,Fashion,Fashion,,,United States
ORD101784,2024-12-06,Electronics,Electronics,4.0,2000.0,United States
ORD101785,2025-01-02,Home,Home,3.0,1500.0,USA
ORD101786,2024-11-20,Groceries,Groceries,3.0,1499.97,nigeria
ORD101787,2025-03-19,electronics,electronics,1.0,1200.0,United States
ORD101788,2024-03-03,electronics,electronics,2.0,1000.0,Nigeria
ORD101789,2024-12-15,Fashion,Fashion,4.0,2000.0,nigeria
ORD101790,2025-03-23,Electronics,Electronics,2.0,5000.0,United Kingdom
ORD101791,2024-07-14,Fashion,Fashion,5.0,7500.0,Nigeria
ORD101792,2024-05-30,Groceries,Groceries,3.0,,nigeria
ORD101793,2025-05-26,Electronics,Electronics,,,United States
ORD101794,2024-08-08,Fashion,Fashion,5.0,6000.0,Nigeria
ORD101795,2025-04-18,Electronics,Electronics,4.0,4800.0,nigeria
ORD101796,2025-01-22,Electronics,Electronics,5.0,12500.0,Ghana
ORD101797,,Electronics,Electronics,1.0,500.0,nigeria
ORD101798,2024-02-25,electronics,electronics,2.0,,United Kingdom
ORD101799,2024-05-19,Electronics,Electronics,2.0,1000.0,Ghana
